ID,country,city,pop.ind,herb.dmg,u_r,lat,long
152,France,Clermont-Ferrand,08-Jan,2,urban,45.787549,3.096037
152,France,Clermont-Ferrand,09-Jan,3,urban,45.787549,3.096037
152,France,Clermont-Ferrand,10-Jan,1,urban,45.787549,3.096037
152,France,Clermont-Ferrand,11-Jan,4,urban,45.787549,3.096037
152,France,Clermont-Ferrand,12-Jan,4,urban,45.787549,3.096037
152,France,Clermont-Ferrand,13-Jan,2,urban,45.787549,3.096037
152,France,Clermont-Ferrand,14-Jan,7,urban,45.787549,3.096037
152,France,Clermont-Ferrand,15-Jan,3,urban,45.787549,3.096037
152,France,Clermont-Ferrand,16-Jan,2,urban,45.787549,3.096037
152,France,Clermont-Ferrand,17-Jan,5,urban,45.787549,3.096037
152,France,Clermont-Ferrand,18-Jan,2,urban,45.787549,3.096037
152,France,Clermont-Ferrand,19-Jan,1,urban,45.787549,3.096037
152,France,Clermont-Ferrand,20-Jan,3,urban,45.787549,3.096037
153,France,Clermont-Ferrand,01-Feb,1,urban,45.773056,3.088278
153,France,Clermont-Ferrand,02-Feb,4,urban,45.773056,3.088278
153,France,Clermont-Ferrand,03-Feb,4,urban,45.773056,3.088278
153,France,Clermont-Ferrand,04-Feb,8,urban,45.773056,3.088278
153,France,Clermont-Ferrand,05-Feb,0,urban,45.773056,3.088278
153,France,Clermont-Ferrand,06-Feb,2,urban,45.773056,3.088278
153,France,Clermont-Ferrand,07-Feb,3,urban,45.773056,3.088278
153,France,Clermont-Ferrand,08-Feb,2,urban,45.773056,3.088278
153,France,Clermont-Ferrand,09-Feb,6,urban,45.773056,3.088278
153,France,Clermont-Ferrand,10-Feb,11,urban,45.773056,3.088278
153,France,Clermont-Ferrand,11-Feb,8,urban,45.773056,3.088278
153,France,Clermont-Ferrand,12-Feb,0,urban,45.773056,3.088278
153,France,Clermont-Ferrand,13-Feb,1,urban,45.773056,3.088278
153,France,Clermont-Ferrand,14-Feb,0,urban,45.773056,3.088278
153,France,Clermont-Ferrand,15-Feb,4,urban,45.773056,3.088278
153,France,Clermont-Ferrand,16-Feb,8,urban,45.773056,3.088278
153,France,Clermont-Ferrand,17-Feb,2,urban,45.773056,3.088278
153,France,Clermont-Ferrand,18-Feb,9,urban,45.773056,3.088278
153,France,Clermont-Ferrand,19-Feb,4,urban,45.773056,3.088278
153,France,Clermont-Ferrand,20-Feb,1,urban,45.773056,3.088278
154,France,Clermont-Ferrand,01-Mar,5,rural,45.660379,3.15217
154,France,Clermont-Ferrand,02-Mar,7,rural,45.660379,3.15217
154,France,Clermont-Ferrand,03-Mar,6,rural,45.660379,3.15217
154,France,Clermont-Ferrand,04-Mar,2,rural,45.660379,3.15217
154,France,Clermont-Ferrand,05-Mar,1,rural,45.660379,3.15217
154,France,Clermont-Ferrand,06-Mar,4,rural,45.660379,3.15217
154,France,Clermont-Ferrand,07-Mar,5,rural,45.660379,3.15217
154,France,Clermont-Ferrand,08-Mar,8,rural,45.660379,3.15217
154,France,Clermont-Ferrand,09-Mar,3,rural,45.660379,3.15217
154,France,Clermont-Ferrand,10-Mar,2,rural,45.660379,3.15217
154,France,Clermont-Ferrand,11-Mar,3,rural,45.660379,3.15217
154,France,Clermont-Ferrand,12-Mar,1,rural,45.660379,3.15217
154,France,Clermont-Ferrand,13-Mar,2,rural,45.660379,3.15217
154,France,Clermont-Ferrand,14-Mar,1,rural,45.660379,3.15217
154,France,Clermont-Ferrand,15-Mar,2,rural,45.660379,3.15217
154,France,Clermont-Ferrand,16-Mar,0,rural,45.660379,3.15217
154,France,Clermont-Ferrand,17-Mar,1,rural,45.660379,3.15217
154,France,Clermont-Ferrand,18-Mar,1,rural,45.660379,3.15217
154,France,Clermont-Ferrand,19-Mar,3,rural,45.660379,3.15217
154,France,Clermont-Ferrand,20-Mar,7,rural,45.660379,3.15217
155,Spain,Girona,01-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,02-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,03-Jan,1,urban,41.98946,2.82265
155,Spain,Girona,04-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,05-Jan,2,urban,41.98946,2.82265
155,Spain,Girona,06-Jan,2,urban,41.98946,2.82265
155,Spain,Girona,07-Jan,7,urban,41.98946,2.82265
155,Spain,Girona,08-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,09-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,10-Jan,2,urban,41.98946,2.82265
155,Spain,Girona,11-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,12-Jan,1,urban,41.98946,2.82265
155,Spain,Girona,13-Jan,9,urban,41.98946,2.82265
155,Spain,Girona,14-Jan,6,urban,41.98946,2.82265
155,Spain,Girona,15-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,16-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,17-Jan,1,urban,41.98946,2.82265
155,Spain,Girona,18-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,19-Jan,0,urban,41.98946,2.82265
155,Spain,Girona,20-Jan,3,urban,41.98946,2.82265
156,Spain,Barcelona,01-Jan,1,urban,41.388647,2.188758
156,Spain,Barcelona,02-Jan,0,urban,41.388647,2.188758
156,Spain,Barcelona,03-Jan,3,urban,41.388647,2.188758
156,Spain,Barcelona,04-Jan,2,urban,41.388647,2.188758
156,Spain,Barcelona,05-Jan,4,urban,41.388647,2.188758
156,Spain,Barcelona,06-Jan,2,urban,41.388647,2.188758
156,Spain,Barcelona,07-Jan,8,urban,41.388647,2.188758
156,Spain,Barcelona,08-Jan,4,urban,41.388647,2.188758
156,Spain,Barcelona,09-Jan,1,urban,41.388647,2.188758
156,Spain,Barcelona,10-Jan,7,urban,41.388647,2.188758
156,Spain,Barcelona,11-Jan,0,urban,41.388647,2.188758
156,Spain,Barcelona,12-Jan,2,urban,41.388647,2.188758
156,Spain,Barcelona,13-Jan,0,urban,41.388647,2.188758
156,Spain,Barcelona,14-Jan,33,urban,41.388647,2.188758
156,Spain,Barcelona,15-Jan,3,urban,41.388647,2.188758
156,Spain,Barcelona,16-Jan,0,urban,41.388647,2.188758
156,Spain,Barcelona,17-Jan,3,urban,41.388647,2.188758
156,Spain,Barcelona,18-Jan,4,urban,41.388647,2.188758
156,Spain,Barcelona,19-Jan,6,urban,41.388647,2.188758
156,Spain,Barcelona,20-Jan,4,urban,41.388647,2.188758
157,Sweden,Stockholm,01-Jan,9,urban,59.353586,18.071701
157,Sweden,Stockholm,02-Jan,4,urban,59.353586,18.071701
157,Sweden,Stockholm,03-Jan,5,urban,59.353586,18.071701
157,Sweden,Stockholm,04-Jan,14,urban,59.353586,18.071701
157,Sweden,Stockholm,05-Jan,7,urban,59.353586,18.071701
157,Sweden,Stockholm,06-Jan,13,urban,59.353586,18.071701
157,Sweden,Stockholm,07-Jan,4,urban,59.353586,18.071701
157,Sweden,Stockholm,08-Jan,5,urban,59.353586,18.071701
157,Sweden,Stockholm,09-Jan,33,urban,59.353586,18.071701
157,Sweden,Stockholm,10-Jan,8,urban,59.353586,18.071701
157,Sweden,Stockholm,11-Jan,3,urban,59.353586,18.071701
157,Sweden,Stockholm,12-Jan,2,urban,59.353586,18.071701
157,Sweden,Stockholm,13-Jan,1,urban,59.353586,18.071701
157,Sweden,Stockholm,14-Jan,9,urban,59.353586,18.071701
157,Sweden,Stockholm,15-Jan,7,urban,59.353586,18.071701
157,Sweden,Stockholm,16-Jan,4,urban,59.353586,18.071701
157,Sweden,Stockholm,17-Jan,13,urban,59.353586,18.071701
157,Sweden,Stockholm,18-Jan,2,urban,59.353586,18.071701
157,Sweden,Stockholm,19-Jan,11,urban,59.353586,18.071701
157,Sweden,Stockholm,20-Jan,0,urban,59.353586,18.071701
158,Sweden,Umea,01-Jan,8,urban,63.831548,20.279219
158,Sweden,Umea,02-Jan,2,urban,63.831548,20.279219
158,Sweden,Umea,03-Jan,7,urban,63.831548,20.279219
158,Sweden,Umea,04-Jan,7,urban,63.831548,20.279219
158,Sweden,Umea,05-Jan,15,urban,63.831548,20.279219
158,Sweden,Umea,06-Jan,6,urban,63.831548,20.279219
158,Sweden,Umea,07-Jan,2,urban,63.831548,20.279219
158,Sweden,Umea,08-Jan,6,urban,63.831548,20.279219
158,Sweden,Umea,09-Jan,3,urban,63.831548,20.279219
158,Sweden,Umea,10-Jan,1,urban,63.831548,20.279219
158,Sweden,Umea,11-Jan,0,urban,63.831548,20.279219
158,Sweden,Umea,12-Jan,4,urban,63.831548,20.279219
158,Sweden,Umea,13-Jan,0,urban,63.831548,20.279219
158,Sweden,Umea,14-Jan,0,urban,63.831548,20.279219
158,Sweden,Umea,15-Jan,4,urban,63.831548,20.279219
158,Sweden,Umea,16-Jan,0,urban,63.831548,20.279219
158,Sweden,Umea,17-Jan,5,urban,63.831548,20.279219
158,Sweden,Umea,18-Jan,2,urban,63.831548,20.279219
158,Sweden,Umea,19-Jan,0,urban,63.831548,20.279219
158,Sweden,Umea,20-Jan,0,urban,63.831548,20.279219
159,Sweden,Umea,01-Feb,2,urban,63.835221,20.298281
159,Sweden,Umea,02-Feb,3,urban,63.835221,20.298281
159,Sweden,Umea,03-Feb,7,urban,63.835221,20.298281
159,Sweden,Umea,04-Feb,0,urban,63.835221,20.298281
159,Sweden,Umea,05-Feb,12,urban,63.835221,20.298281
159,Sweden,Umea,06-Feb,5,urban,63.835221,20.298281
159,Sweden,Umea,07-Feb,7,urban,63.835221,20.298281
159,Sweden,Umea,08-Feb,9,urban,63.835221,20.298281
159,Sweden,Umea,09-Feb,7,urban,63.835221,20.298281
159,Sweden,Umea,10-Feb,13,urban,63.835221,20.298281
159,Sweden,Umea,11-Feb,4,urban,63.835221,20.298281
159,Sweden,Umea,12-Feb,3,urban,63.835221,20.298281
159,Sweden,Umea,13-Feb,12,urban,63.835221,20.298281
159,Sweden,Umea,14-Feb,1,urban,63.835221,20.298281
159,Sweden,Umea,15-Feb,0,urban,63.835221,20.298281
159,Sweden,Umea,16-Feb,5,urban,63.835221,20.298281
159,Sweden,Umea,17-Feb,6,urban,63.835221,20.298281
159,Sweden,Umea,18-Feb,3,urban,63.835221,20.298281
159,Sweden,Umea,19-Feb,0,urban,63.835221,20.298281
159,Sweden,Umea,20-Feb,0,urban,63.835221,20.298281
160,Sweden,Umea (Stromback),01-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),02-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),03-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),04-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),05-Mar,1,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),06-Mar,25,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),07-Mar,4,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),08-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),09-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),10-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),11-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),12-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),13-Mar,17,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),14-Mar,7,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),15-Mar,3,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),16-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),17-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),18-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),19-Mar,0,rural,63.690488,20.228425
160,Sweden,Umea (Stromback),20-Mar,0,rural,63.690488,20.228425
161,Sweden,Lulea,01-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,02-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,03-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,04-Jan,6,urban,65.585691,22.161351
161,Sweden,Lulea,05-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,06-Jan,4,urban,65.585691,22.161351
161,Sweden,Lulea,07-Jan,3,urban,65.585691,22.161351
161,Sweden,Lulea,08-Jan,2,urban,65.585691,22.161351
161,Sweden,Lulea,09-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,10-Jan,8,urban,65.585691,22.161351
161,Sweden,Lulea,11-Jan,0,urban,65.585691,22.161351
161,Sweden,Lulea,12-Jan,7,urban,65.585691,22.161351
161,Sweden,Lulea,13-Jan,2,urban,65.585691,22.161351
161,Sweden,Lulea,14-Jan,3,urban,65.585691,22.161351
161,Sweden,Lulea,15-Jan,6,urban,65.585691,22.161351
161,Sweden,Lulea,16-Jan,31,urban,65.585691,22.161351
161,Sweden,Lulea,17-Jan,10,urban,65.585691,22.161351
161,Sweden,Lulea,18-Jan,13,urban,65.585691,22.161351
161,Sweden,Lulea,19-Jan,8,urban,65.585691,22.161351
161,Sweden,Lulea,20-Jan,12,urban,65.585691,22.161351
162,Sweden,Lulea,01-Feb,2,urban,65.605058,22.140087
162,Sweden,Lulea,02-Feb,4,urban,65.605058,22.140087
162,Sweden,Lulea,03-Feb,12,urban,65.605058,22.140087
162,Sweden,Lulea,04-Feb,5,urban,65.605058,22.140087
162,Sweden,Lulea,05-Feb,9,urban,65.605058,22.140087
162,Sweden,Lulea,06-Feb,8,urban,65.605058,22.140087
162,Sweden,Lulea,07-Feb,5,urban,65.605058,22.140087
162,Sweden,Lulea,08-Feb,2,urban,65.605058,22.140087
162,Sweden,Lulea,09-Feb,3,urban,65.605058,22.140087
162,Sweden,Lulea,10-Feb,0,urban,65.605058,22.140087
162,Sweden,Lulea,11-Feb,35,urban,65.605058,22.140087
162,Sweden,Lulea,12-Feb,18,urban,65.605058,22.140087
162,Sweden,Lulea,13-Feb,9,urban,65.605058,22.140087
162,Sweden,Lulea,14-Feb,2,urban,65.605058,22.140087
162,Sweden,Lulea,15-Feb,3,urban,65.605058,22.140087
162,Sweden,Lulea,16-Feb,2,urban,65.605058,22.140087
162,Sweden,Lulea,17-Feb,0,urban,65.605058,22.140087
162,Sweden,Lulea,18-Feb,0,urban,65.605058,22.140087
162,Sweden,Lulea,19-Feb,3,urban,65.605058,22.140087
162,Sweden,Lulea,20-Feb,0,urban,65.605058,22.140087
