ID,country,city,u.r,pop,ind,lat,long,alt,hcn,Ac,Li,Collector,,,,,
77,France,Paris,r,1,8,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,9,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,10,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,11,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,12,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,13,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,14,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,15,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,16,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,17,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,18,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,19,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,20,49.055,2.54941,104,0,0,1,innes,,,,,
77,France,Paris,r,1,21,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,22,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,23,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,24,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,25,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,26,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,27,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,28,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,29,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,30,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,31,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,32,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,33,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,34,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,35,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,36,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,37,49.055,2.54941,104,0,1,0,innes,,,,,
77,France,Paris,r,1,38,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,39,49.055,2.54941,104,1,1,1,innes,,,,,
77,France,Paris,r,1,40,49.055,2.54941,104,1,1,1,innes,,,,,
81,Belgium,Brussels,r,1,1,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,2,51.04094,4.32943,6,0,0,1,innes,,,,,
81,Belgium,Brussels,r,1,3,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,4,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,5,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,6,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,7,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,8,51.04094,4.32943,6,1,1,1,innes,,,,,
81,Belgium,Brussels,r,1,9,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,10,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,11,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,12,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,13,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,14,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,15,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,16,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,17,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,18,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,19,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,20,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,21,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,22,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,23,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,24,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,25,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,26,51.04094,4.32943,6,0,0,1,innes,,,,,
81,Belgium,Brussels,r,1,27,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,28,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,29,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,30,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,31,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,32,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,33,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,34,51.04094,4.32943,6,1,1,1,innes,,,,,
81,Belgium,Brussels,r,1,35,51.04094,4.32943,6,1,1,1,innes,,,,,
81,Belgium,Brussels,r,1,36,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,37,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,38,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,39,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,40,51.04094,4.32943,6,0,0,0,innes,,,,,
81,Belgium,Brussels,r,1,41,51.04094,4.32943,6,0,0,1,innes,,,,,
81,Belgium,Brussels,r,1,42,51.04094,4.32943,6,0,1,0,innes,,,,,
81,Belgium,Brussels,r,1,43,51.04094,4.32943,6,1,1,1,innes,,,,,
81,Belgium,Brussels,r,1,44,51.04094,4.32943,6,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,1,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,2,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,3,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,4,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,5,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,6,51.56873,4.76064,4,0,1,0,innes,,,,,
82,Netherlands,Breda,u,1,7,51.56873,4.76064,4,0,1,0,innes,,,,,
82,Netherlands,Breda,u,1,8,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,9,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,10,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,11,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,12,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,13,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,14,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,15,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,16,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,17,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,18,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,19,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,20,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,21,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,22,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,23,51.56873,4.76064,4,0,1,0,innes,,,,,
82,Netherlands,Breda,u,1,24,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,25,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,26,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,27,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,28,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,29,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,30,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,31,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,32,51.56873,4.76064,4,1,1,1,innes,,,,,
82,Netherlands,Breda,u,1,33,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,34,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,35,51.56873,4.76064,4,0,1,0,innes,,,,,
82,Netherlands,Breda,u,1,36,51.56873,4.76064,4,0,1,0,innes,,,,,
82,Netherlands,Breda,u,1,37,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,38,51.56873,4.76064,4,0,0,1,innes,,,,,
82,Netherlands,Breda,u,1,39,51.56873,4.76064,4,0,0,0,innes,,,,,
82,Netherlands,Breda,u,1,40,51.56873,4.76064,4,0,0,1,innes,,,,,
84,Netherlands,Groningen,r,1,1,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,2,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,3,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,4,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,5,53.03032,6.02198,-2,1,1,1,innes,,,,,
84,Netherlands,Groningen,r,1,6,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,7,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,8,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,9,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,10,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,11,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,12,53.03032,6.02198,-2,0,0,1,innes,,,,,
84,Netherlands,Groningen,r,1,13,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,14,53.03032,6.02198,-2,0,0,1,innes,,,,,
84,Netherlands,Groningen,r,1,15,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,16,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,17,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,18,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,19,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,20,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,21,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,22,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,23,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,24,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,25,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,26,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,27,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,28,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,29,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,30,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,31,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,32,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,33,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,34,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,35,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,36,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,37,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,38,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,39,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,40,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,41,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,42,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,43,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,44,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,45,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,46,53.03032,6.02198,-2,0,0,0,innes,,,,,
84,Netherlands,Groningen,r,1,47,53.03032,6.02198,-2,0,1,0,innes,,,,,
84,Netherlands,Groningen,r,1,48,53.03032,6.02198,-2,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,1,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,2,53.20681,9.53416,33,1,1,1,innes,,,,,
88,Germany,Scheessel,r,1,3,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,4,53.20681,9.53416,33,1,1,1,innes,,,,,
88,Germany,Scheessel,r,1,5,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,6,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,7,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,8,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,9,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,10,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,11,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,12,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,13,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,14,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,15,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,16,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,17,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,18,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,19,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,20,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,21,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,22,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,23,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,24,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,25,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,26,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,27,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,28,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,29,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,30,53.20681,9.53416,33,0,0,1,innes,,,,,
88,Germany,Scheessel,r,1,31,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,32,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,33,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,34,53.20681,9.53416,33,1,1,1,innes,,,,,
88,Germany,Scheessel,r,1,35,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,36,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,37,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,38,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,39,53.20681,9.53416,33,1,1,1,innes,,,,,
88,Germany,Scheessel,r,1,40,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,41,53.20681,9.53416,33,0,0,1,innes,,,,,
88,Germany,Scheessel,r,1,42,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,43,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,44,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,45,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,46,53.20681,9.53416,33,0,0,0,innes,,,,,
88,Germany,Scheessel,r,1,47,53.20681,9.53416,33,0,1,0,innes,,,,,
88,Germany,Scheessel,r,1,48,53.20681,9.53416,33,0,0,0,innes,,,,,
91,Denmark,Odum,r,1,1,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,2,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,3,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,4,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,5,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,6,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,7,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,8,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,9,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,10,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,11,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,12,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,13,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,14,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,15,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,16,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,17,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,18,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,19,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,20,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,21,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,22,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,23,56.31104,10.13438,54,0,0,1,innes,,,,,
91,Denmark,Odum,r,1,24,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,25,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,26,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,27,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,28,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,29,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,30,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,31,56.31104,10.13438,54,0,1,0,innes,,,,,
91,Denmark,Odum,r,1,32,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,33,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,34,56.31104,10.13438,54,0,0,1,innes,,,,,
91,Denmark,Odum,r,1,35,56.31104,10.13438,54,0,0,0,innes,,,,,
91,Denmark,Odum,r,1,36,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,37,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,38,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,39,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,40,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,41,56.31104,10.13438,54,1,1,1,innes,,,,,
91,Denmark,Odum,r,1,42,56.31104,10.13438,54,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,1,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,2,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,3,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,4,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,5,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,6,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,7,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,8,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,9,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,10,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,11,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,12,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,13,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,14,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,15,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,16,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,17,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,18,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,19,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,20,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,21,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,22,56.95156,9.86449,31,0,0,1,innes,,,,,
93,Denmark,Aalborg,r,1,23,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,24,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,25,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,26,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,27,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,28,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,29,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,30,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,31,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,32,56.95156,9.86449,31,1,1,1,innes,,,,,
93,Denmark,Aalborg,r,1,33,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,34,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,35,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,36,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,37,56.95156,9.86449,31,0,0,0,innes,,,,,
93,Denmark,Aalborg,r,1,38,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,39,56.95156,9.86449,31,0,1,0,innes,,,,,
93,Denmark,Aalborg,r,1,40,56.95156,9.86449,31,0,1,0,innes,,,,,
96,Czech Republic,Prague,u,1,1,50.08782,14.445702,222,0,1,0,innes,,,,,
96,Czech Republic,Prague,u,1,2,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,3,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,4,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,5,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,6,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,7,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,8,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,9,50.08782,14.445702,222,0,1,0,innes,,,,,
96,Czech Republic,Prague,u,1,10,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,11,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,12,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,13,50.08782,14.445702,222,0,1,0,innes,,,,,
96,Czech Republic,Prague,u,1,14,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,15,50.08782,14.445702,222,1,1,1,innes,,,,,
96,Czech Republic,Prague,u,1,16,50.08782,14.445702,222,0,1,0,innes,,,,,
96,Czech Republic,Prague,u,1,17,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,18,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,19,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,20,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,21,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,22,50.08782,14.445702,222,0,0,0,innes,,,,,
96,Czech Republic,Prague,u,1,23,50.08782,14.445702,222,0,1,0,innes,,,,,
